FID,IID,molecular_sex,lat,long,assessment,sample_age,sample_age_GRM_adj,cp_pgs.HAQER,cp_pgs.background,cp_pgs.matched
6237,R1551.SG,M,42.0659019,12.5866474,PASS,1797,1569,-0.21469832032411562,0.2311016832585767,-1.1624111742589687
6238,R68.SG,M,41.8336869,12.468561,PASS,1750,1217,0.5544003433484755,1.7616341405638316,-0.3273879880984867
6239,R1547.SG,M,42.0659019,12.5866474,PASS,1814,1551,0.8788636923188825,0.034438674481933905,1.942700980915372
6240,R1550.SG,M,42.0659019,12.5866474,PASS,1814,3626,-0.5480132715692728,0.15150131608869022,-0.3462446141359242
6241,R42.SG,F,41.7478821,12.2594749,PASS,1863,1204,-1.0100590167549697,1.572663778816406,-0.6577317479571786
6242,R70.SG,M,41.8336869,12.468561,PASS,1750,1172,-0.03231731062342397,1.7601507527680142,-0.31007816012099554
6243,R67.SG,F,41.8336869,12.468561,PASS,1750,1363,1.3754468946851168,0.19072105245957402,1.968954566802779
6244,R132.SG,M,41.8891604,12.500705,PASS,1670,1098,0.6511507484703248,0.6145412935971266,1.0324294443621016
6245,R116.SG,M,41.9179937,12.4912439,PASS,1850,1266,-0.8517687159905786,1.0542408975022353,0.06483782527926799
6246,R37.SG,F,41.7478821,12.2594749,PASS,1750,1292,0.07814786661265347,-0.15736248345423579,0.25798353367890275
6248,R114.SG,F,41.9179937,12.4912439,PASS,1850,1558,2.8990631938639337,-1.4964512594125772,0.19333491281790807
6249,R115.SG,M,41.9179937,12.4912439,PASS,1850,900,0.5313292789194366,0.7942601104466316,-0.22654494669504105
6250,R123.SG,M,41.684979,13.149861,PASS,1780,1288,-1.728404017547027,-0.9773107989900031,0.798896921192392
6251,R125.SG,F,41.684979,13.149861,PASS,1750,1611,-1.1702402645317138,-1.9012435311344376,-0.4798360859086903
6252,R126.SG,F,41.684979,13.149861,PASS,1650,1340,-0.797614861690095,2.695575166835475,0.12943598402694487
6253,R128.SG,M,41.684979,13.149861,PASS,1750,1533,1.657842921596614,1.0812579668434181,1.5494692789653504
6255,R1543.SG,M,42.1961852,12.3253177,PASS,1750,1696,0.2359199942766312,0.5803580761700121,-1.176224532235879
6256,R1544.SG,F,42.1961852,12.3253177,PASS,1750,1213,0.6636055845254291,0.5117726825283138,0.0489587746062218
6257,R1545.SG,M,42.1961852,12.3253177,PASS,1750,1768,0.27712858186231504,-1.421283316014876,0.038936091120117006
6258,R1548.SG,M,42.0659019,12.5866474,PASS,1814,2136,0.2611360838482446,0.4759727384208804,-1.788316831071639
6259,R1549.SG,M,42.0659019,12.5866474,PASS,1814,1844,0.6134326656908746,1.7479153345571634,-1.3582088613645253
6260,R38.SG,F,41.7478821,12.2594749,PASS,1750,1068,0.8160950401942826,1.0794336604051618,-0.42919977453588193
6261,R39.SG,F,41.7478821,12.2594749,PASS,1798,1165,-0.6947138304607837,1.045152845917072,-0.13322744112921284
6262,R40.SG,F,41.7478821,12.2594749,PASS,1750,1676,-1.3000942391613257,-0.1364758079187055,0.8732821886270286
6263,R41.SG,F,41.7478821,12.2594749,PASS,1750,1437,1.0925700250016646,0.25371387191443834,0.7076684010444629
6264,R43.SG,F,41.7478821,12.2594749,PASS,1750,2343,1.351662538330451,-0.3864497888740397,-0.9928606400854286
6265,R436.SG,F,41.7952421,12.7789564,PASS,1850,927,1.4744090086759611,-0.2880388209294959,-1.8584933841120106
6266,R44.SG,M,41.7478821,12.2594749,PASS,1750,1584,-0.8072436535154837,-0.8081858148680556,-0.6116632164467419
6267,R47.SG,M,41.844153,12.5490107,PASS,1655,1348,-0.49150938249184944,-0.06347268112371626,-1.2146731252081158
6268,R49.SG,F,41.844153,12.5490107,PASS,1750,1213,-0.6903390248230239,0.5957942403258483,-0.533815980691356
6269,R50.SG,M,41.844153,12.5490107,PASS,1699,1599,-0.403105601747317,-3.3012306454770797,0.6113240393973086
6270,R51.SG,F,41.844153,12.5490107,PASS,1750,1084,0.5661162599686042,-0.016718480822591572,-0.8458546235921962
6272,R69.SG,F,41.8336869,12.468561,PASS,1750,1588,-1.4257795468446979,-0.31873553288541134,-0.953122989682795
6273,R71.SG,F,41.8336869,12.468561,PASS,1750,1154,-0.22318887487920855,-0.8105258101715427,-1.5223502216289908
6274,R72.SG,F,41.8336869,12.468561,PASS,1750,1183,-1.7449240030101727,-1.0724051153618421,0.2651564642563155
6275,R73.SG,F,41.8336869,12.468561,PASS,1750,1140,1.6795195877607794,-0.7180118054537785,-2.5215800105669857
6277,R76.SG,M,41.9206851,12.4894765,PASS,1850,1142,-0.35214116984773314,-0.16963851604741098,0.11239971131155085
6278,R78.SG,F,41.9206851,12.4894765,PASS,1850,1620,0.021342532698074644,0.7700973247782251,1.308370909132794
6282,R105.SG,M,41.8947764,12.4762658,PASS,1450,991,0.10930329647174834,0.14728925159991704,-0.5202215421410561
6283,R108.SG,M,41.8947764,12.4762658,PASS,1450,1141,0.7778690912489951,1.037422721032901,0.3765463298905615
6285,R110.SG,M,41.8947764,12.4762658,PASS,1450,1287,-0.025875174486882643,-0.4915107492073051,0.6241328057489846
6286,R33.SG,M,41.9060311,12.4742324,PASS,1450,1178,0.9270510299112333,2.0077103516614287,0.8538205009618592
6287,R106.SG,F,41.8947764,12.4762658,PASS,1450,1084,-0.625763756710068,-0.5592729284164566,1.3258758272131768
6288,R31.SG,M,41.9060311,12.4742324,PASS,1538,1674,-1.4294200700867121,-0.14839570606456984,-1.0418634767847803
6289,R104.SG,M,41.8947764,12.4762658,PASS,1319,1053,-1.7727921538765825,0.4876916070450367,-0.7553845013291662
6290,R107.SG,M,41.8947764,12.4762658,PASS,1450,1224,-1.4018461005061396,0.10559801919196973,-2.1086058039854247
6291,R117.SG,M,41.7552257,12.2948926,PASS,1450,768,1.3563054294171608,0.2576363546901558,-0.7569211069497305
6292,R118.SG,M,41.7552257,12.2948926,PASS,1450,1018,-0.2676353582575468,2.1564188184064554,0.8198672697526125
6295,R122.SG,F,41.7552257,12.2948926,PASS,1450,1480,0.936391449054606,1.1491216236543842,0.13183130811590957
6296,R130.SG,M,41.8891604,12.500705,PASS,1550,1175,-0.15453691994522917,0.40644467971356196,-2.0860708791892417
6297,R133.SG,F,41.8891604,12.500705,PASS,1550,1095,1.219203461936486,-0.12574408469483506,0.49559216597137207
6298,R134.SG,F,41.8891604,12.500705,PASS,1550,1117,-0.1860544534981769,0.5003844622430204,0.35856211807128746
6299,R136.SG,M,41.8891604,12.500705,PASS,1550,1557,1.093699289847146,2.1867658440317936,0.7316020977953335
6300,R137.SG,F,41.8891604,12.500705,PASS,1550,1607,1.9228223134304536,1.3923616116414617,0.18238637975129413
6301,R30.SG,M,41.9060311,12.4742324,PASS,1450,1578,0.6840741461096572,-0.6311335131155703,-0.7799059162093132
6302,R32.SG,M,41.9060311,12.4742324,PASS,1450,998,1.3704282199676565,-0.3614957959407662,1.1107061538122371
6303,R34.SG,M,41.9060311,12.4742324,PASS,1450,1425,0.25139364802024844,-1.2096232423257862,-0.781546285768234
6304,R35.SG,F,41.8863476,12.4898133,PASS,1450,1038,0.09422050978690674,0.0164933759605873,0.3998128415506191
6305,R36.SG,M,41.8863476,12.4898133,PASS,1450,1585,-1.4311016418764642,-0.1201095248067321,1.3223474934396353
6306,LSC002.SG,M,41.425119,13.236332,PASS,4619,1888,-0.3920597313299254,0.2740666229604893,-1.874314325616952
6309,TAQ003,F,42.249972,11.767892,PASS,1109,877,0.18872529330914495,1.3738685295562079,-0.8556457833650223
6310,TAQ009,M,42.249972,11.767892,PASS,972,794,0.34722653535956305,-1.2465121157938062,-0.010280309887292567
6311,TAQ011,F,42.249972,11.767892,PASS,991,1036,-1.342851424837011,-0.7537603834548303,-0.49308984081003526
6312,TAQ022,F,42.249972,11.767892,PASS,859,977,-0.43648511013923813,-0.7232629066351972,0.394304419444379
6313,TAQ002,M,42.249972,11.767892,PASS,1960,1230,1.4970843050134457,-1.028597529346184,-0.31403696898282935
6314,TAQ004,M,42.249972,11.767892,PASS,2151,1705,1.0830100525657627,-0.8640109544445501,-0.7434422463016159
6316,TAQ007,F,42.249972,11.767892,PASS,2240,1676,-1.477471810450202,1.0592318273853851,-1.913756272641217
6318,TAQ010,M,42.249972,11.767892,PASS,2151,1177,0.4509006083086674,0.04001673311186725,-1.1938585424664816
6319,TAQ012,F,42.249972,11.767892,PASS,2151,939,0.4477677357123333,1.248808662229797,1.1939154534223206
6321,TAQ015,F,42.249972,11.767892,PASS,2096,1398,-1.4957281351783376,-0.2812824492031618,1.0719850766016132
6322,TAQ016,F,42.249972,11.767892,PASS,2151,1095,1.2527592658169857,-0.652577950748595,0.5745875582210836
6323,TAQ019,F,42.249972,11.767892,PASS,2173,1235,-1.9181337052994127,-1.5986243971129503,0.287208608082209
6324,TAQ023,M,42.249972,11.767892,PASS,2265,1278,0.4821412446957887,-0.4583027583764671,0.9359890571272923
6325,TAQ024,M,42.249972,11.767892,PASS,2167,1170,-2.2883713834376405,0.8210722697252654,1.7153600907822295
6326,TAQ017,M,42.249972,11.767892,PASS,2100,1346,-2.112834786822941,1.902835598934484,2.23663836245912
6327,TAQ005,M,42.249972,11.767892,PASS,2118,1825,-0.42676018439183266,-0.637737916443672,1.9178729153229004
6328,TAQ001,F,42.249972,11.767892,PASS,2100,1218,-0.49302551832426483,1.4967053867558073,0.6613654257141174
6329,TAQ018,M,42.249972,11.767892,PASS,2118,1140,-1.0171007463751827,-1.6792343176181979,2.0146007879411707
6333,R1219.SG,M,41.8964977,12.4718662,PASS,508,480,0.10952098674539643,0.13284806686854267,0.23312300080659906
6334,R1220.SG,M,41.8964977,12.4718662,PASS,465,560,-1.8882776755520303,-0.2113003818060693,0.8612330656000371
6335,R1221.SG,M,41.8964977,12.4718662,PASS,465,799,0.05919515076623459,-0.24578749226414975,-0.19912556785035185
6336,R1224.SG,M,41.8964977,12.4718662,PASS,465,421,0.815180016927062,-0.5891774410895465,-1.802555341857566
6337,R1286.SG,M,41.8964977,12.4718662,PASS,520,672,0.03369913108595975,1.9956478217569484,-0.487522997494431
6338,R1288.SG,F,41.8964977,12.4718662,PASS,525,364,-0.5811491377793446,1.4891587268400686,0.6084418273845379
6339,R1289.SG,F,41.8964977,12.4718662,PASS,525,311,-0.5162350406580231,1.2602133675194098,0.00632325562283681
6340,R55.SG,M,41.6877312,13.0864953,PASS,595,560,1.160782486010898,0.8869136833381398,-0.5832622157563181
6341,R61.SG,M,41.6877312,13.0864953,PASS,595,724,-0.9555892427168085,1.781320605665365,0.014639182431481903
6342,R62.SG,F,41.6877312,13.0864953,PASS,735,688,1.1383276019666466,-0.6635654833094147,-1.3445905496139627
6343,R63.SG,M,41.6877312,13.0864953,PASS,960,1482,0.07071089241351716,1.8558138747313928,-0.40540732346535574
6344,R1283.SG,M,41.8964977,12.4718662,PASS,1095,1011,-1.6990525883503669,0.4484341448147086,0.23102616121482347
6345,R1285.SG,M,41.8964977,12.4718662,PASS,935,767,1.3770411740995079,0.6623704766534136,0.17529132186348262
6346,R1287.SG,M,41.8964977,12.4718662,PASS,525,631,-0.041733356461123215,1.5283950941002662,0.3016036055156576
6347,R1290.SG,F,41.8964977,12.4718662,PASS,602,734,0.09257486796661227,-0.3248104758048503,-0.5770643814107098
6348,R52.SG,M,41.6877312,13.0864953,PASS,595,422,-0.23156590475081207,-0.6503741536754908,-0.299752128926986
6349,R53.SG,M,41.6877312,13.0864953,PASS,595,668,0.8717204176546438,1.1399482001707417,0.8075022192583085
6350,R54.SG,M,41.6877312,13.0864953,PASS,595,658,0.13157473189848887,0.6083333910941708,-1.07705404560769
6351,R56.SG,F,41.6877312,13.0864953,PASS,595,881,-0.09946274237144519,0.9879922313401593,0.44460378893809094
6352,R57.SG,F,41.6877312,13.0864953,PASS,595,760,1.8195722797464637,-2.309343890979856,0.3508406666521986
6353,R58.SG,M,41.6877312,13.0864953,PASS,850,703,1.2083908800827623,-1.455399426344758,-0.24427473587806753
6354,R59.SG,M,41.6877312,13.0864953,PASS,1045,724,-0.866065875771639,-1.802893864064365,-0.14210926634362925
6355,R60.SG,F,41.6877312,13.0864953,PASS,1045,890,0.6670611198811064,1.8846405453034385,1.336392311222684
6356,R64.SG,M,41.6877312,13.0864953,PASS,840,1339,-0.8073623238359443,0.005185334067986622,-0.3237793603859408
6357,R65.SG,F,41.6877312,13.0864953,PASS,840,1011,1.2060135500880746,2.4616794044829957,-0.6979845798412814
6358,R969.SG,M,41.9559175,12.7542816,PASS,300,449,-1.2069442421939631,-0.9022300510532051,-0.12811816748531094
6359,R973.SG,F,41.9559175,12.7542816,PASS,300,403,-1.705781828657549,1.5172473652275535,0.158241304343805
6360,VK538_noUDG.SG,M,41.34,15.26,PASS,800,1646,0.5660063103841925,0.38595428617568744,1.4061730219800554
6361,VK537_noUDG.SG,F,41.34,15.26,PASS,800,510,-0.7772831002205883,0.980147222023226,0.5442057795731522
6362,VK534_noUDG.SG,M,41.42,15.58,PASS,766,1381,-0.49432198020269263,-0.031417094214347574,0.9126259748293456
6363,VK535_noUDG.SG,M,41.42,15.58,PASS,700,759,0.11901017520253118,1.6759565838455992,0.23612180996549306
6364,VK536_noUDG.SG,F,41.34,15.26,PASS,800,1557,1.5910457868289851,0.27879465349598226,-0.3103985270224666
6365,R7.SG,M,41.96,13.54,PASS,10706,2520,0.14044385618574182,-1.4405465687488639,-1.121195034217004
6366,R11.SG,M,41.96,13.54,PASS,11868,2580,-0.3477829346525082,-1.1379328762376524,1.167627656094332
6367,R15.SG,M,41.96,13.54,PASS,9086,1916,1.0209900670549013,-1.4284211186464775,-1.7096067126640624
6369,I2477,F,44.8,10.333333,PASS,4015,1369,-0.6547564380630736,-1.1162024310739234,-0.24483921715322976
6370,I2478,M,44.78,10.29,PASS,4006,1604,-1.800534378328658,-0.5140644963345766,-1.4710728357968443
6372,CL146,M,45.0792,7.5783,PASS,1345,965,0.03131100368054583,0.8056142519973305,-0.24921947248248758
6373,CL84,M,45.0792,7.5783,PASS,1345,1093,-0.32102287806416724,1.2703846005963981,0.4382987840901617
6374,CL93,M,45.0792,7.5783,PASS,1345,1605,-0.8964275277396926,1.4198839682478033,-1.0127243963195662
6376,CL145,M,45.0792,7.5783,PASS,1345,1470,-0.20771658584800523,0.5879878175898234,0.912558110624672
6377,CL83,F,45.0792,7.5783,PASS,1345,946,0.7157544458546726,0.5279091675977645,-1.2261146562116623
6378,CL151,F,45.0792,7.5783,PASS,1345,791,0.544254430668147,1.3401287441568035,-1.4701971444641473
6379,CL87,F,45.0792,7.5783,PASS,1345,1476,1.4343794229915494,2.4087864803430614,1.2724960406417138
6380,CL92,M,45.0792,7.5783,PASS,1345,1772,0.7911153449138343,1.3927084094491577,-0.7711479127818761
6381,CL23,M,45.0792,7.5783,PASS,1345,932,0.07718194852132391,0.6328822176336563,-0.12957212986409805
6382,CL36,F,45.0792,7.5783,PASS,1345,1370,0.2439321313699946,0.032426234755437204,0.3129043227911703
6383,CL47,F,45.0792,7.5783,PASS,1345,1115,-1.6900706851241132,0.518254002686992,-0.3463064637112624
6386,CL57,M,45.0792,7.5783,PASS,1345,1073,-0.4907988520580634,-0.6871629646261376,-0.49164101552970635
6387,CL63,M,45.0792,7.5783,PASS,1345,1086,0.30433037274099456,0.6847152727038041,0.14721590965577425
6388,CL94,M,45.0792,7.5783,PASS,1345,1017,-2.887223388279208,-0.40278100123345967,-0.6167130114838251
6389,CL121,M,45.0792,7.5783,PASS,1345,925,1.4608324095920577,-0.2921779283327782,-0.38525328710268103
6390,CL25,F,45.0792,7.5783,PASS,1345,1103,-0.09197730969544388,-0.9693764788797538,0.3384084727821556
6391,CL30,M,45.0792,7.5783,PASS,1345,924,1.1432964798196086,-0.8478555918568771,0.45251829851279773
6392,CL38,M,45.0792,7.5783,PASS,1345,930,-1.0177468966872734,0.7586943846970391,1.0036072574657409
6399,Villabruna_noUDG,M,46.15,12.21,PASS,14021,2164,0.20608745548063762,-1.7315858917224594,-1.4812815313016627
6403,ORC001,F,39.667222,9.426111,PASS,3163,1464,0.039888049681419055,-0.11741275316196054,0.4986494399436493
6404,ORC003,M,39.667222,9.426111,PASS,3181,1236,0.7137899855878735,-0.5381218363293324,1.6783557337673485
6406,ORC005,F,39.667222,9.426111,PASS,3140,1328,0.3332657361726115,0.6234343407108335,-0.715329917841538
6407,ORC006,M,39.667222,9.426111,PASS,3123,1345,-0.9867259767615757,-0.027008916528162903,-0.5949852515796291
6408,ORC007,M,39.667222,9.426111,PASS,3173,1791,1.0873282266653614,-0.37218112773655004,2.737408234726125
6409,ORC008,M,39.667222,9.426111,PASS,3023,1714,-1.0688841474146304,-1.870770431697299,-0.23881588064013565
6410,ORC009,F,39.667222,9.426111,PASS,3062,1383,-1.3822127436650353,-0.43367156516937955,1.5060465951632749
6420,R22.SG,F,40.8101044,8.4422073,PASS,3868,2006,0.025873452487064717,-1.1282922998262777,1.2079060140435327
6421,R27.SG,M,40.8101044,8.4422073,PASS,4150,1379,-0.20014449020499156,-0.6687018751200648,0.2162660237284066
6423,I14675,M,40.789722,8.591389,PASS,4021,1434,1.936986894756342,-1.9028108465672935,-0.7651508476900756
6424,I14677,M,40.789722,8.591389,PASS,4329,1512,-0.5229552425420041,0.3372870813599647,0.0031560504688018017
6425,I14678,M,40.789722,8.591389,PASS,4247,1526,-2.277619500412519,-0.9500660469387117,1.539990527542999
6426,I14676,M,40.789722,8.591389,PASS,4053,2156,0.8501917683480518,-0.15320703693162688,-1.81396481028108
6428,COR002,M,40.519214,8.789147,PASS,1106,1097,-0.35473688268897563,-1.7540239812265017,0.3026921689426151
6429,COR001,F,40.519214,8.789147,PASS,1017,1157,-0.2612173916998791,-1.4510400763660594,1.0777540204562228
6435,SUC009,M,40.810297,8.444178,PASS,3667,2182,-1.1147113990858255,0.6804740020392349,1.537338342944351
6436,I3743,M,39.866642,9.233355,PASS,3985,1587,0.05164768706367702,0.5656697330818322,0.011102174319723952
6437,SUA002,M,39.87,9.2356,PASS,4076,1920,0.38214684881158023,0.35471139539079904,-0.5539024035724649
6438,LON001,F,39.87,9.2356,PASS,3775,1309,-0.23966788914015408,-0.5212776485655702,-0.2610472397083211
6439,ISB001,M,39.87,9.2356,PASS,3735,1871,0.10962825463262735,-0.58016631466171,1.9569236743434995
6443,SUC001,F,40.810297,8.444178,PASS,4020,1765,0.3859081901181819,0.06519136251004051,0.17911430693217786
6444,SUC003,M,40.810297,8.444178,PASS,3963,2135,-0.8335632808663407,0.41710045520956507,-0.855792170231702
6445,SUC004,F,40.810297,8.444178,PASS,4185,1290,-0.9581443945153195,-0.38667700475216826,-1.1042786507511488
6446,SUC005,M,40.810297,8.444178,PASS,4146,1511,1.7139956977624564,0.5458740584738037,1.2812205586354812
6447,SUC006,M,40.810297,8.444178,PASS,4347,1230,-0.4892055913306439,-1.0119341222669653,1.6344850750853703
6448,SUC007,M,40.810297,8.444178,PASS,4321,2277,-0.1344243104085679,-0.01206863005537426,-0.874504385209559
6451,ISC001,M,40.663405,8.538646,PASS,4175,1328,1.508089095349942,-1.4483453471112033,-0.8399074033443236
6452,SUC002,F,40.810297,8.444178,PASS,4081,1622,-0.8310865515582438,-1.0970022444228342,0.2853150735904563
6457,I10366,F,39.81,8.84,PASS,2244,1160,-0.7159355484880182,0.7398231832958809,-1.6929937177848793
6458,I16163,F,40.626667,8.323056,PASS,2576,2020,0.42757988353975684,-0.2000466237197301,1.0361392129587519
6466,ORC002,M,39.667222,9.426111,PASS,2249,1446,0.5712386244912395,-0.3743482930876655,-0.3743012929670792
6470,SEC005,F,40.786192,8.595815,PASS,4348,1685,-0.27529164845331616,-0.23345272637239664,-0.9051074706041269
6471,SEC002,M,40.786192,8.595815,PASS,4352,2220,0.01632455226873307,-0.25048055416658477,-1.2060509074203007
6472,SEC001,M,40.786192,8.595815,PASS,4237,1715,-1.4285277122317317,0.11091061089835219,-0.2203979927888056
6473,SEC004,F,40.786192,8.595815,PASS,4337,1592,-0.7246689920230271,-0.22025331470980605,-1.500090370059807
6474,SEC006,F,40.786192,8.595815,PASS,4331,1904,-1.5433656666805604,-0.7631034128324773,-0.054488693958079044
6475,I10364,M,40.55,8.31,PASS,2925,1185,-1.1894038321748208,-0.5766967902038102,-1.1686178111658612
6476,I10552,F,39.683255,9.433333,PASS,3234,1773,0.5010836275065745,1.2305859779808905,-0.23543898103470612
6477,I10553,M,39.683255,9.433333,PASS,3110,1084,-0.648210718017075,0.9760848355382794,0.48475141250071596
6478,I10554,F,39.683255,9.433333,PASS,3122,1986,0.43716607769421567,0.7728511082786457,-0.9179347918284044
6480,I3741,F,39.683255,9.433333,PASS,3088,1280,1.459464703013918,0.011139498800907543,0.3860233186204552
6482,I16161,F,40.626667,8.323056,PASS,3434,1754,1.625909039641462,-0.6042716654079859,0.7529226997239978
6483,I16170_enhanced,M,40.626667,8.323056,PASS,3337,1582,0.6628986888502801,-0.5232667321045309,1.3544973801644504
6486,I10365,M,39.866642,9.233355,PASS,3404,1126,-0.7347269299717877,-0.686336365661731,0.48164430322289026
6491,I15941,M,40.626667,8.323056,PASS,4196,1745,-0.02713539318316756,-0.5101287234359072,-0.7100691066062421
6492,I15942,M,40.626667,8.323056,PASS,4297,1849,-1.538800427730208,-0.16830931410173416,-0.671282091943523
6504,SUC008,F,40.810297,8.444178,PASS,5817,2574,0.5460232687322027,-1.4553083795200135,-0.3464843681077406
6518,I11442,M,37.908,13.478,PASS,4131,1794,-0.04666207873263217,1.3999728402555363,0.26183556719983564
6519,I3122,F,37.908,13.478,PASS,4073,1278,0.3370256680221299,-1.3330448649352669,-0.9077136964307552
6520,I3123,M,37.908,13.478,PASS,4121,2225,1.0666160085809897,1.1772703199994316e-4,-0.4457042499134141
6521,I3124,M,37.908,13.478,PASS,3824,2112,1.9149325977523282,0.0739374450808087,-2.2557579620727317
6528,I8561,M,37.95,14.083333,PASS,4212,1511,0.46219678562640226,1.2580824837662985,-0.8401939226262437
6529,I11443,M,37.908,13.478,PASS,4090,1408,0.1545185454709823,-0.32381851619976393,-0.7977262654887702
6532,I10372,F,37.68,12.789,PASS,3198,1422,-0.5661185382938105,0.039920726197326825,0.025196791843793608
6533,I3876,M,37.68,12.789,PASS,2928,1228,0.13721708690085635,-1.1987495875912697,-2.1455740677737904
6534,I3878,F,37.68,12.789,PASS,3216,1690,-0.015240999771831363,0.46806765366342534,0.5105318130272075
6535,I10373,M,37.68,12.789,PASS,3200,1286,0.050753330613467124,-0.4013271843259222,-0.2051142391685439
6536,I3125,M,37.908,13.478,PASS,3490,1947,1.9872385962758987,-0.5363695241356067,0.04130218143976451
6537,I4109,F,37.908,13.478,PASS,3516,2104,-1.408301630213695,-0.4539975609075345,1.1325691815583323
6538,I4062,F,37.724,12.916,PASS,6815,2063,0.7828897287659493,-1.4709349527699962,-0.29151007005134555
6539,I4063,F,37.724,12.916,PASS,6832,1557,-2.5226926093288298,-1.709978004542176,-1.2201669045398107
6540,I4064,M,37.724,12.916,PASS,6718,2917,0.5260908183863152,-2.102010386911317,1.7361799741373922
6541,I4065,F,37.724,12.916,PASS,6815,2600,0.359749718151297,-0.8785534125387472,0.3034912970688985
6542,R4.SG,M,41.96,13.54,PASS,4841,2956,-0.22840706533138727,-1.6006258808763993,0.09013810468061227
6543,R5.SG,F,41.96,13.54,PASS,4832,2271,0.30605726342331474,-0.8034526491807746,-1.0413972408143521
6550,R10.SG,F,41.96,13.54,PASS,7628,3009,1.4177893606645606,-0.8042194790631468,1.0728444368666648
6551,R2.SG,F,41.96,13.54,PASS,7981,2660,0.7535588836086616,-0.6482354796637,0.6166484062151759
6552,R3.SG,F,41.96,13.54,PASS,7716,2641,1.1384838947907985,-1.4156311623964986,-0.059040190444700866
6554,R9.SG,M,41.96,13.54,PASS,7481,2440,2.9453631580515207,-1.524236281950585,-0.5307324407482874
6556,POP001,M,42.913904,11.016667,PASS,1089,584,1.4813000680797104,-0.8014011268643896,2.164930590257125
6557,CSN001,F,43.033319,11.33294,PASS,2350,1489,1.1605667282595173,0.5089845431118101,0.7970330946636602
6561,CSN006,M,43.033319,11.33294,PASS,2396,985,0.6121201397304195,0.10745520810787018,0.5698930705307421
6566,CSN013,F,43.033319,11.33294,PASS,2350,1438,0.6286349012534228,-0.7706861646957268,1.3816650400945794
6571,VET002,M,42.920709,10.971394,PASS,2614,1723,-0.20316904341436584,1.296660151101664,0.48123771891273065
6572,VET003_4,F,42.920709,10.971394,PASS,2705,1336,-1.4812125393791407,1.051532805181931,0.46461757706235013
6573,VET005,F,42.920709,10.971394,PASS,2226,1014,-0.45538158939377654,0.42401128996752835,0.8121255942445796
6574,VET006_9,F,42.920709,10.971394,PASS,2225,2430,-0.4786791841516307,0.28265316570183774,-0.39633862777810636
6575,VET007,F,42.920709,10.971394,PASS,2721,2588,-1.6041555879718286,-1.6975868249232495,-0.15499543936695626
6576,VET008,F,42.920709,10.971394,PASS,2229,1715,1.6310971333375721,0.3350946195508922,0.13752258367475556
6583,VOL001,M,43.415804,10.85051,PASS,2072,1550,0.28717865220672145,0.7809171771269603,-0.3516470021695816
6588,ETR010,F,43.017037,11.948444,PASS,1000,1082,1.0713883324980444,-1.3552862285249228,0.20830065279108528
6590,ETR013,F,43.017037,11.948444,PASS,982,499,-2.2783768412278507,1.2257016900283424,1.0760574930090356
6592,CAM001,M,43.4134155,11.0742656,PASS,2597,1109,1.1590525201020303,0.0023907173577505845,-0.653064264780696
6594,CAM003,M,43.4134155,11.0742656,PASS,2594,1377,0.18722082092053036,-1.707608131991921,-0.5236276155602773
6596,PRZ001,F,43.029723,11.951344,PASS,2610,1442,0.21827252517871484,0.8672539151905053,0.6695130914275544
6597,PRZ002,M,43.029723,11.951344,PASS,2579,1538,0.892657000276687,-0.014612805996439911,0.5752744278011088
6995,I11538,F,50.66865833,57.71856944,PASS,3614,1797,-0.11869068267880253,-0.6850748689417613,-1.9097390343942648
6997,I1153,M,50.66865833,57.71856944,PASS,2554,2128,-0.5679069454389901,-0.10954813690183647,0.4687933813234672
6999,I11541,M,50.4501,57.04005556,PASS,3684,2358,-0.22461561831978327,0.7114352326662403,2.102158859416352
7025,I11501,F,49.49,58.51,PASS,5164,2050,-0.12931885415072125,-0.4394576266237335,-0.23926842222342667
7026,I11531,F,49.49,58.51,PASS,4937,2346,0.11326268514217015,0.6628398178560562,0.2582640737597529
7027,I11732,F,49.49,58.51,PASS,4921,2928,-1.6260582005468747,-1.07176557013672,-0.655703098237592
7028,I11734,M,49.49,58.51,PASS,4918,1903,0.5161274624652911,-0.44308349602968505,-0.4667201060803226
7030,I11540,M,50.4501,57.04005556,PASS,1723,1525,-1.3090999912963228,0.45854999994798107,0.37413357782035483
7050,I11735,M,50.77023611,49.34004167,PASS,4328,2285,-2.274564908615147,0.33484708189310203,0.07492028987507185
7051,I11737,M,50.77023611,49.34004167,PASS,4046,2293,0.4371261915502464,-2.2320637371082723,0.05580267743394034
7052,I11736,F,50.77023611,49.34004167,PASS,5021,2649,-0.0452500413733714,0.9701667189873713,0.11362330412093052
7109,AIG003,F,43.7,51.33,PASS,2234,1047,-0.6635484747425466,0.9465898512202987,0.16273498326419666
7111,BSB001,M,48.24,58.94,PASS,2592,1912,-0.6162676924887489,0.2076258700268358,0.19496950348171965
7117,SGZ001,F,49.24,54.45,PASS,2226,1593,0.33647007346328184,-0.18139798446539257,-0.22689749881284796
7118,SGZ002,F,49.24,54.45,PASS,2350,1709,0.45430334719178994,-0.5060556289924019,0.553459320871614
7407,Kivutkalns19,M,56.852,24.272,PASS,2433,1478,1.3988474991291724,1.2146582251608296,0.06407034549483967
7409,Kivutkalns207,F,56.852,24.272,PASS,2600,2141,0.5923559509677354,0.11447090499950797,-1.7729740893897692
