IID,cp_pgs.consPrimates_UCE,cp_pgs.LinAR_Catarrhini,cp_pgs.LinAR_Hominidae,cp_pgs.LinAR_Homininae,cp_pgs.LinAR_Hominoidea,cp_pgs.LinAR_Human,cp_pgs.LinAR_Simiformes,cp_pgs.human_chimp_div_DMG,cp_pgs.HAR,cp_pgs.HAQER,cp_pgs.ancient_human_selective_sweep,cp_pgs.complement_consPrimates_UCE,cp_pgs.complement_LinAR_Catarrhini,cp_pgs.complement_LinAR_Hominidae,cp_pgs.complement_LinAR_Homininae,cp_pgs.complement_LinAR_Hominoidea,cp_pgs.complement_LinAR_Human,cp_pgs.complement_LinAR_Simiformes,cp_pgs.complement_human_chimp_div_DMG,cp_pgs.complement_HAR,cp_pgs.complement_HAQER,cp_pgs.complement_ancient_human_selective_sweep,cp_pgs.random_matched_control_regions_consPrimates_UCE,cp_pgs.random_matched_control_regions_LinAR_Catarrhini,cp_pgs.random_matched_control_regions_LinAR_Hominidae,cp_pgs.random_matched_control_regions_LinAR_Homininae,cp_pgs.random_matched_control_regions_LinAR_Hominoidea,cp_pgs.random_matched_control_regions_LinAR_Human,cp_pgs.random_matched_control_regions_LinAR_Simiformes,cp_pgs.random_matched_control_regions_human_chimp_div_DMG,cp_pgs.random_matched_control_regions_HAR,cp_pgs.random_matched_control_regions_HAQER,cp_pgs.random_matched_control_regions_ancient_human_selective_sweep
sample92,-2.0190870493704747,0.5750038719762005,1.3826617292093406,0.561283996671625,1.0186225665469648,1.979575009980708,-1.057408526337564,-0.9176084090897588,-0.37145358882135654,-0.37339225681980986,-0.27086512259277906,-1.1037158483436014,-1.1069686263658,-1.113138296824689,-1.1102713356509923,-1.1091987742238916,-1.1080728799531234,-1.111136996260603,-0.9477092421156053,-1.110569327142755,-1.1302073788125242,-1.113028888353487,1.0506463868511222,0.18822135587713495,0.05550026220860251,-0.7132590732913923,0.19783635514249465,-0.7064874016417119,-0.2611534740810179,0.8262894574660212,-0.8851280466721991,-0.977946733574674,-0.15097060133135742
sample93,-0.833195782854918,-0.06189349448716364,1.5083332209329805,-0.4415088134927753,0.7917413367267475,-0.07541789873141344,-0.2201182584083088,0.5379771410138583,0.4694867260472629,0.01507509027501526,1.199816884736212,0.3543264176975015,0.352971485863283,0.3559698384693205,0.35537103067490966,0.3523987814583141,0.37507355006203535,0.35165059039858065,0.2389411004903211,0.34761427387629584,0.36273379562911695,0.3572564284728091,-0.08321448072850171,0.07336047396108827,1.6452882293735334,0.2862471579892769,0.3561562417089945,-1.4099958324813229,0.5191239014468918,0.7618294925594722,-0.20133209791996937,0.5593765279525281,-0.4680515903267398
sample94,-0.758818397110113,1.6224821348404468,-0.01865966268612241,1.1638038574955385,0.25091241647427825,0.8157165700590383,1.4182943315146022,-0.3003892863034203,0.6303451913526843,-1.2712594437423288,0.4519742164996281,0.12162439733845971,0.1334038508041075,0.13909491728251797,0.13756880882530426,0.13558035526303758,0.12149485904748206,0.14378338890429865,0.1311265510733307,0.13357231217747725,0.1672913263636471,0.17318474382933832,0.13225228244514467,-0.7108019041468793,0.9779288720614115,-1.296521930219572,0.9212198560151316,0.581311801276754,0.668842127060898,-1.7181446757641643,0.5742942254432924,-0.2595009865269045,-0.3366838442989092
sample95,1.782346278310958,-0.02975053548502104,0.01181542400532434,0.7711957166552094,0.14980100034344004,1.1619804783484744,0.0950050226465461,0.3484047326141236,1.8928832068761527,-1.1242084401774926,-0.02536446855347513,-0.6734927869076227,-0.6579017987171689,-0.6536886786700399,-0.653329284370316,-0.6534351197143724,-0.6689111535011121,-0.6479801153774645,-0.8838340935219036,-0.6696457494397399,-0.652510408177982,-0.6635906876649936,0.3961579089360909,0.7745937161646139,1.5038345469284633,0.7510825692168551,1.586768841116781,-1.3441374286600691,0.43963124545989046,-0.24794904280017277,1.2767782057072052,-1.1692037360555672,0.17537655212091727
sample96,0.2068650418982635,-1.802311064412875,-0.9315267603374854,-0.5281298380765267,0.4477235526841204,-0.9619697522157666,-0.2626873921301997,-0.8472736893450679,-1.5260332509048429,0.07533493224500308,-0.8119704339671225,0.09885362655170772,0.10002920293476314,0.09908703416204796,0.10016521932036423,0.10009440827522904,0.1090695892971484,0.09731241224807906,0.4597496389027722,0.10374209194773466,0.10047903841081687,0.07697089565558275,0.2766362081667594,1.68610972391078,-0.8669910837880971,-0.6914047287955586,-0.5072175479397618,2.5666242636698064,-0.6344720479255997,-0.34476055874346717,-0.627243438750801,0.9416592887899728,-0.6385568484028986
sample97,-1.3095207785594662,0.05938269664595596,0.6673595955588919,0.8757817482564363,1.0334414323110797,0.3465755749199723,0.16469849711235307,-1.5891489020775529,-1.0683456589450635,-0.09699992130798483,-1.6443242754828025,0.01534690092476551,0.01822865160063389,0.01875550782504902,0.02057832789074141,0.01541849532900458,0.01664233566027028,0.02017045475467543,0.27492477741686183,0.0114007654468342,-0.01258554776114733,0.05163749084909641,0.32184077873342415,1.121939744074947,1.084998845357528,-3.183238012432436,-0.3103670188636414,0.7962842776778459,0.2018647531727361,0.19201224834760997,-0.6172336008144802,1.7068526116424927,-1.2912562139783113
sample99,-0.94856218781659,-2.0344702470238314,-0.41855271840719127,-0.2747439741912379,0.5109565055016829,-0.6030418464961056,-1.5920947191147523,-1.863435853437878,0.5122274536964965,-1.5779287287336703,-1.8080175848588265,-3.0324181049075634,-3.027207656795749,-3.0301021380730506,-3.0329122791700036,-3.0274589506865173,-3.029937750199134,-3.02430840407044,-2.7768748376615235,-3.0306042858162203,-3.035186011277693,-3.006157646880106,0.7280171247404211,0.4269351847230049,0.6210600775901335,-0.06647792114702601,0.8960121660688434,1.033926650240136,0.5731406706328326,-1.9029584474730552,0.5104982161515026,-0.07486220672845822,-1.5999434932109915
sample100,-1.6023655085682973,1.2681954457484828,0.40736532121920793,0.9449967714425882,0.4841948577836109,-2.0760400318353893,-0.5549195296117178,-0.22362212498,0.8491573137024906,-0.04865729158249599,-0.18701689822316023,-1.2264764301474758,-1.2497443538044462,-1.2467914073729842,-1.2464177441528643,-1.2490456530970773,-1.252732612690303,-1.2454151910059947,-1.08303188360562,-1.2532130838180815,-1.2325529789076408,-1.2270002107248072,0.27755775643189523,0.7069233471508019,1.7772893298314751,0.1213169515236982,-0.11376122259546004,-1.6070718144955802,0.3331716408659638,-1.1100386546159826,-0.6315044033401234,0.06559085412534756,-0.34502596121225154
sample101,2.403073403898522,-1.8879392629002836,-0.708040529012946,0.03791633142325711,0.31980583956369624,-1.3449230806253527,0.8165401020470933,-0.3686380023496993,-0.06348168263439356,0.7695259275492025,-2.1124753913583603,0.46138212193681705,0.4508130261326707,0.4535954296248069,0.4594891997392689,0.4514104403084303,0.45947952268289494,0.45125128863736086,0.6452338495032411,0.4316347612607847,0.44675107422720617,0.4960219411057789,-0.5356704026057455,-0.4902157014221039,0.5196992905750195,-0.3593121926530254,0.33296175411800516,0.04772357356099561,0.04985026337711824,0.5373620890179338,0.6397036967723655,0.05881255404754822,-0.02016918375257553
sample102,0.7252434258830447,-0.9945971806497224,-1.077844592712189,0.4569607078142162,-0.7730640689490016,-0.8666257640063854,0.14442430080867744,-1.7590245007434535,0.16678736394550733,0.03328523196184879,1.3157097229564836,-0.544554782654469,-0.5312356694066136,-0.5279602112862015,-0.5380763011527885,-0.5299741023826149,-0.532540436448483,-0.530742794405534,-0.26735606796209993,-0.5718399643091141,-0.5519729704634576,-0.577878967621694,-0.6344660885358371,0.817509070139681,0.6486551012550427,0.9936687113183442,0.166273125304307,-1.1010632555748805,1.0719342632035922,0.6061861385888262,-0.9243995367811132,-0.9901784196982842,0.06632011513722391
sample103,-1.978199218088822,0.997245374578044,-0.41028515696935464,0.5909164448171913,-1.9628304873093536,-1.801514069263397,1.5660679192843765,-1.0081240605525492,0.22720678931698304,0.3837150521188581,0.09320087347818072,0.4498344423438854,0.4540400236252944,0.4479777885994924,0.4508089429485209,0.4508657176194362,0.44459757682946066,0.45623286576588834,0.5551160321586874,0.44847392958641374,0.45904629751817005,0.4502487079844402,-0.7627761556595923,-0.9819332132639216,-1.375408021997948,-0.20267074497996151,-0.18084103933282944,1.7030309601828515,1.1175928303808516,0.4640543485625227,-0.2587638598866112,-1.1331447492998552,0.05409279047644367
sample104,1.7907296154225811,0.09374895490364386,1.0430269842432145,2.5874855481086376,-0.2693219610740341,0.9132103777787532,-0.098516699790231,0.8528234475369821,0.14022147435300053,-2.0037249699722035,0.32233681337947717,-0.8926163212416686,-0.9058876624548372,-0.9065077240538104,-0.9151134836231136,-0.9004731423205039,-0.9104830378775784,-0.9070044211433512,-0.9670519024006996,-0.8976562815915308,-0.8847637333593887,-0.892562711365217,-1.7813822958098666,-1.9595677081112823,-0.3273941058847555,-0.07022054202175189,0.6168023872148557,0.9185653939212508,0.1365427560668747,0.5434131878672837,0.7281145920584549,-0.22638650972109445,0.7100263053043595
sample105,2.458286808411561,2.4385034841397766,-0.01267885670500021,0.2812939713896563,-0.00990933681772487,-0.4127298783043251,0.3079143545623633,-0.1906691237019044,-0.6085146569298899,-2.831876348950144,-1.4266596648931122,-0.8995845676973936,-0.9018213894721,-0.9022275744805012,-0.9011303112431808,-0.90167226598941,-0.9121096658101848,-0.9049427154010872,-0.9726373622026172,-0.9084117579744444,-0.8640666781141324,-0.873469394917109,-0.13738091331564423,-2.4986809386563773,0.07847299252138758,-0.5799047465675481,-1.940013852587837,-0.12387548762351808,-1.142900275954094,0.3470513272568212,0.4264640133989387,-0.810457720779389,-0.8309881734535352
sample106,-1.1825345289461724,-0.03141026437109315,0.14367192447794058,-0.8882842623395186,-0.4032192440547448,-0.5904205330282832,1.3589797068673812,0.26217079530528037,-0.19927672601339627,0.6214666180852728,0.35660713553933454,0.2960389909410487,0.2859945311199077,0.2906832535319502,0.289642230730584,0.28732284569931477,0.2912895832814264,0.28928342578906935,0.12121423215373484,0.2941317751760101,0.2605097732761644,0.2967375038728393,-0.7755836069605937,-0.916691510764031,-1.0540546529548347,0.7170782461140417,0.3486180084585221,-1.4763677174715066,-0.3810745578473321,-0.2379711115529595,0.15327430281285714,-0.3200959944982031,0.9402438857439804
sample107,0.3956260955765464,0.246818694201186,-0.4305223312554517,0.6315451739568072,1.12452707385396,0.43791877429424914,1.266995436735249,-2.723574988949078,0.3108246413536639,-2.1366324341193588,-0.01164726880763983,0.00355944531100694,0.00292429691370562,0.00145339801363454,-0.00438757976080122,0.00254070081908981,-0.00518073203345295,0.00290450711878549,0.42924047421034617,-0.00700793198592914,-0.02887687861966142,-0.03031611396960053,-1.3448233059346606,0.8691177136313549,0.1424646800191516,-1.3244999755252251,-0.6110692247152286,-0.40621140803390554,0.9660278409415464,0.05559206564467955,-0.24910269731747073,-0.9039803065648,-0.25698629161799547
sample109,0.9292703789005824,0.4041048197110192,2.0316601931770086,0.2643587975882536,-0.2110663140626914,1.082485974935896,-0.4227585013706269,-0.2303015918446485,0.6366011888517817,0.16525739609986836,1.4648480059129343,-0.4227094261565584,-0.4273723557567547,-0.4311516235782341,-0.42976034141328806,-0.4304834134637144,-0.41645856203012555,-0.4304105570252081,-0.40479154758294345,-0.4132179712042351,-0.41955804291837134,-0.5197264725951131,-0.23033021347944851,1.4674964353427251,2.6215208468012543,-0.18468558527965895,0.5987247898619658,-0.5509627884737237,0.709882576504327,-0.5146849994944054,-1.2988049641728454,0.13182220048032323,-0.2357599179276031
sample110,0.27426664083652197,-0.1205390043899577,1.1872178239993068,-2.76944553141324,0.9545014574140284,0.7619914426364889,-0.8353691755803547,0.3963874314164628,-0.7620660695089757,-1.353975568648664,-0.5633960542764311,-1.2165864460639408,-1.2216081609465277,-1.233913318203508,-1.2306361254085814,-1.2333176722929928,-1.2342242675976671,-1.2364012704522895,-1.4825301274697888,-1.232499469518756,-1.2272597264871727,-1.236745629379433,0.237846053134651,-0.11591484952011104,1.509236778208019,-0.3875330590928304,-0.1831616490697362,0.5584862444558212,-0.7997697039864978,-1.4390908046215742,0.07623124970352654,1.2315672820027648,-1.6505229139839075
sample111,0.14891760244747232,-0.441717899940787,0.4119432513818696,1.0692366413050158,-1.3656911274813217,1.5331945885664915,0.1888734747690482,0.4003453762883601,1.4898684172536685,0.24821712152423575,-0.7763234878620378,0.04490907475031416,0.06271650168668427,0.05948527638214803,0.04901425700477769,0.05910103203788516,0.06491309085238328,0.06371447068291607,0.02789303565703357,0.0456498077148455,0.07511424684401274,0.07921917861054711,-0.6143635543718496,0.5482742025051217,-0.3529772068603744,-1.693236940932794,-0.5923861069066966,0.11471457156067028,0.8477308848982815,-0.01185731703889639,-0.40201361953229303,0.6666170502975286,1.737016988640154
sample113,0.2694894812345798,0.9259830088252832,0.10069786578065654,-0.7256416690554167,-0.04382470493916087,0.3678292126057414,-0.31179513693104116,0.744399362311552,-0.5159187774157448,-0.04949494903756549,-0.27345524012200934,0.9683295437492176,0.976812440239708,0.97834381850948,0.9743622852987948,0.9788691358005688,0.9540763339277504,0.9686875806266908,0.7325827496483278,0.9898639266360156,1.0008072322925758,0.8680607895367202,0.8522933042831362,-0.43549163288915926,1.238877027072791,-0.6703346438198021,-0.7373647046038089,-0.178406279542752,0.10787644240815088,1.180835477978706,-0.06295424000799157,-1.6032996629544476,0.45173145367237666
sample114,0.7459130640071953,1.1464042920423103,1.6992418480442302,2.345568003739988,0.7745074706421595,0.4541613888797908,0.35878621966615715,-0.9750515614493735,0.06408410228927784,0.52136183177702,-0.40485912741937136,-1.4960381698735592,-1.503127545372019,-1.5026697809701826,-1.5012737705483887,-1.5010940252775813,-1.4978867850283577,-1.4998224454556597,-1.349837102861989,-1.513944371293333,-1.4928703144859483,-1.518857399568415,0.6510121589199233,0.2440999095005837,-0.9574529191414002,0.24861457513697643,0.8383153537179782,0.5912554912051051,-0.9704843988197832,-1.6692717370287855,-2.009646589958086,0.9923971309528604,-0.02309362473277434
sample115,0.00170012822905563,0.09798566761839686,-1.6801304134851145,-1.0206402265767232,-0.22768934328840093,-1.437922501645128,-1.1731421078667157,-0.514016380374705,-0.18674507604049764,-1.6496366704106695,1.0331777614084772,-0.8970685229793097,-0.891333036529585,-0.8867252210570011,-0.8883066510700496,-0.8883563028510313,-0.8800587025499579,-0.8973536987190109,-0.7674126086357328,-0.895187790067977,-0.8601737399603231,-0.9352131614676444,-1.5354213911796404,0.24848752459695853,-1.1114345623147004,1.1709381782940866,-1.4157930427155685,0.21960753262244104,-0.13888055506725677,-0.5337534124020404,-0.23496280186360813,-1.037273431720017,-0.48761382660166064
sample116,0.4565954367513493,1.7008493689602608,-0.04746028271816499,0.1476696243152716,0.4921418126505635,-0.7518011662970527,-0.05399778053858495,-0.4463014128752667,-0.3241586347433618,-2.5970477031889527,-0.6982798328193807,-0.946247361431692,-0.9433543724960604,-0.9426012565236992,-0.950574675985447,-0.941800832564888,-0.941897200012154,-0.9432306998877212,-0.9935482745996924,-0.9493074172040824,-0.926759079029752,-0.8938423710961638,-0.3674099120950494,-1.4912119441756606,-2.3751453594677456,-0.5505245264742007,0.8849890002170581,-0.01462122710713515,0.4609247521330471,-0.05589583181701068,0.4263605795857774,0.20851821561475,1.019437506817298
sample117,-0.9160177073447926,0.47965379098243976,1.893521170178316,-0.5978977029158917,-0.23885387853274315,-1.2437646194615604,0.874941278599457,1.2439462017875538,-2.9274494542459997,0.07345473839310727,0.02564753390998071,-1.145309691172162,-1.1350405168755988,-1.1377791025900186,-1.134868356346135,-1.137639357488693,-1.1247473849639968,-1.1433492081312138,-1.557479085055885,-1.1421310293141649,-1.1805295097188966,-1.1744019597412338,0.719868993341702,-1.5863266285436586,-0.16072155944085467,0.7117579334925784,-1.046788363775401,-1.5861981294439125,-1.4066298376178863,-1.0310738240634594,1.4670797184307462,-1.749324237581491,-0.8762758639495258
sample118,1.458531804772198,0.6423623197815995,-0.38314613153623295,0.303405220332374,-0.100646081602723,-1.575728905932141,-0.689558156639662,0.5656375853884463,-0.6057063469371419,0.9298815746813538,-1.0530842309855557,-1.5314186840941642,-1.5331423663757244,-1.5292672891431915,-1.5293492286164727,-1.5330488051981372,-1.5532541982214876,-1.533212353158224,-1.6680805517582282,-1.5595718486956391,-1.5305955289363284,-1.5737173854180804,1.1171108419997002,-0.6576901045320036,-0.7170639036013337,-0.3538772972978054,-0.7017028259516501,0.16584945959231331,0.95751797972799,-0.1836064993533749,-1.705392084768816,-0.5975080285366876,0.32783932405373967
sample119,1.7212265169103629,-0.16023970710825913,-0.39521714807933406,0.32292753245553363,0.6594226064019781,0.4954011429595209,0.5153895684885039,1.0770897996826934,-0.8212975592371964,-0.9604733875050436,0.06272028127138378,-1.4698174854210335,-1.476236731016491,-1.47824771998362,-1.474104035652028,-1.4757866207723636,-1.493147055729997,-1.4697215395555625,-1.6160009814112624,-1.4749506952223732,-1.4847385785261338,-1.5216354114369766,-0.6664243795125444,-1.8172566491116968,-0.17288823291378191,-1.2602369651322816,1.6784526330099312,-0.8764043515406795,2.1872595881726276,0.29204705231439315,0.13530403384285203,1.1025290945669437,1.3138792047530865
sample120,-0.17122304589087955,-0.577453693274255,-0.18565433988824975,-0.09707118879999144,0.34100457306514836,1.022358619953,-0.8787156210838833,-0.672237472731136,-1.4237631615447923,0.6399389500501479,-0.09837461149728194,-1.429078057744935,-1.4450429845791966,-1.4420320569286706,-1.4398583130002065,-1.4348035233055014,-1.43207740486291,-1.441200182971557,-1.3421092912456012,-1.4343079428579857,-1.4784818763163088,-1.43121043864276,0.1215853982041518,-1.066561275653774,-0.7545810026615984,1.094016259640177,-0.31985295200600855,-1.1225431327872126,1.1418731856546802,-1.0743794037043144,1.237384941773734,0.2823845473017836,0.3662617585889951
sample121,-0.1747345039109437,0.602178832763072,1.0553349932172424,0.3066931247520237,0.1245486332236556,-0.6252783705435087,1.094554747220558,-1.5189507261012312,0.04773455846241961,0.5966366217914967,-1.5087551146798035,-2.388742227014047,-2.387549114407198,-2.3899846823923,-2.395974057793749,-2.389586717336962,-2.379320033341362,-2.40013450627138,-2.1389624475573026,-2.376707600130819,-2.368194915624234,-2.3903453527948466,-0.8427776709790462,-0.08933792050160401,-0.7360159887730924,-0.3337152198335235,-0.21904534414101953,-1.4266640256089838,2.7366056736441777,-1.6299476318495494,0.467290393045832,-1.1315905044336405,-0.8381093843193997
sample122,1.0052948901175722,-0.04516131001481889,0.8854455453613743,-0.1048995334686225,-1.5649482687515417,-1.3070418150117469,-0.46345591659178176,0.03676207392936016,0.13549652541991816,-2.711964823997688,0.360990021657431,0.9236542609497924,0.9379391962127273,0.939018111678676,0.939753802344784,0.9374762581828656,0.9425331201517224,0.9417987048361096,0.9953745643535176,0.9478265833517074,0.96822054638729,0.8881558535062525,0.16927541432717017,0.22310804924954483,0.7983385200762653,-0.972053574014734,0.00799382673059964,-0.3054509205722467,-0.5057760230946272,0.8052647630711797,0.7006299517918134,-1.4266425398990763,1.6321335062169984
sample123,1.864952789930508,0.9362474638235788,1.488583406745765,-0.8385975321001066,1.1353012423267264,-1.2826255017595318,-0.4616928422901821,1.450322655868119,-0.902131825586043,0.7330332318104382,0.35456063463073123,-0.9209460289544236,-0.9095904329743336,-0.9064528480152672,-0.9079391744129756,-0.9128952343801288,-0.9112538890304108,-0.9083147608154069,-1.3531503449257507,-0.9162359617317876,-0.9299074820006558,-0.9298788417846596,-2.0156894497027635,-0.17948883666173512,0.8956274388120288,-0.5891822509270965,-0.02811423183089598,0.7243361031846722,0.448005881744222,-0.9980639714840812,-0.21354078627180595,2.2447781866647225,-0.03990433226056597
sample124,-1.582497421975002,-0.33515938321446337,0.04197452666000317,0.25011538980464065,-0.3219472156192527,2.1837127029466035,-1.3097119444123264,1.7614122078521175,1.1036764040576834,0.6453636403944564,-0.7627401778432144,-0.307966408714072,-0.30389836407725934,-0.3018100418274953,-0.29960492967215574,-0.29985378129596113,-0.3171443039996075,-0.29459982725098116,-0.9987545179750018,-0.3062465639772854,-0.28201619337662714,-0.30680486904682996,1.508461289586533,-0.4550642538144928,-0.8650763426682739,0.39963184499369414,2.498035389582669,-0.22686716316303315,2.080991662237239,-1.1662577636269285,0.7220671954305473,0.9441924931760672,1.5849355672673338
sample125,-1.485462333970376,-0.2942467544947618,0.27474747316214787,-0.8949160188294157,-0.01406963622460231,-1.0285999711758465,-0.03546368719194688,-0.465113020795303,0.4952078335491939,0.42569451549372794,0.11670386556091016,-0.42682192170773375,-0.42221635723287393,-0.42138872334544136,-0.4214434492954979,-0.4188829179812531,-0.42083114289474177,-0.4285360079295803,-0.305473403134698,-0.418550744477291,-0.4238412766057433,-0.37651232277778773,1.3352227614511354,-0.46304102238117895,0.5628201290484874,0.08146780208291758,0.8372859304877313,-0.41243280214560185,0.30819802113765665,-1.3714551888905555,-1.0204703940105475,0.8275394587589593,-0.18066353243354313
sample126,-1.421532103646285,2.3042855949069043,-0.8763142414158321,-1.1654240716670348,-0.6654122132299188,0.4633511568470962,-0.7992293259970253,-2.7842457481849836,1.4538914865299302,0.42995735794183065,0.6148597857636271,-1.2548458926315784,-1.2536456443814776,-1.2504542671407992,-1.2513576548134069,-1.2519417987628336,-1.248386561267375,-1.247772487270747,-0.7440026018433878,-1.2444782636254488,-1.2581308492639145,-1.2111746392721725,0.02209568764433082,0.8140613674804855,-0.04177912958058006,-2.061407098326109,-1.8585697166155373,-0.7536610335856296,-0.531388263687244,-0.0969213390511981,-1.0110661672922086,1.0217244813198132,-0.8381040944997062
sample127,0.6258538853625267,-0.3288386978712023,-2.0285294596054007,-0.4722815422356508,-0.8356685888099049,-0.308706943431334,-1.2800135245463586,-1.8232376505000785,-0.0322798566189147,1.1870823846255354,-1.425235576086338,-0.8555171486083346,-0.8541358401064562,-0.8564439205160806,-0.8552898550392051,-0.8577219700628758,-0.854146285822031,-0.8602264671084927,-0.5778729710997066,-0.8502291834776862,-0.8670632541765393,-0.7581631243789134,-0.9028856437795012,-0.7780082157419137,0.20371496783195264,1.2643352755045527,0.2161116643131206,-0.7675065165268435,-0.2899703044469052,-0.4950927909427331,-0.8856620869074879,-0.3866168576113853,-0.1370521732893823
sample128,-0.3174502155296114,2.448904211682087,0.9232658663515838,-2.5966727338790583,-1.4031967088802333,-0.6582415114912343,-0.02430998723586615,-0.909014389808439,0.42290673621145664,1.8098184736576184,-1.9224143942118013,0.11632079561327296,0.11715942291622636,0.1163551497833134,0.11883395806116592,0.11930247796710194,0.12905130679107427,0.11775239818190966,0.4391545588684781,0.12060351002158665,0.14183389123846693,0.17784319968940376,-0.34246361354488575,-1.6712036573261384,-0.835496316665409,-0.04957352342734938,-1.2867183464964225,1.3374868476472943,0.06598806326030217,0.9174449103038992,-0.5635262588987978,-0.531540857104215,0.05503570332953767
sample129,0.5504270531420116,0.4511397606286672,-0.097567009019967,0.3154792809451495,0.8500527723038017,1.3325956586007737,-0.1380062604354453,-0.12195307455956092,-1.0439879250221171,-0.5841514482929314,-0.05976991748280773,-0.1109555679774776,-0.1092632859455065,-0.10229820676259628,-0.1117207147277636,-0.10454600233553916,-0.10013289061761686,-0.0960825670067076,-0.09020716451166466,-0.09556547460530652,-0.09364788600046856,-0.12406489263758085,-0.5837286465463531,1.5740382999644773,-0.1963865574269396,2.113361681822725,-0.7578420549875254,-1.8225133973380083,0.05561961580322524,0.12250961181201318,-0.46699966857250913,0.4551521787281553,1.733570047019621
sample130,0.20819921004095052,-0.1954464325962008,-0.9049079037769808,1.6030658567988585,0.8697966083018692,-1.6609846673983863,-0.564439705003387,0.9581208696535768,0.14883709600375802,-0.488418148410294,2.1051590163166547,-0.01408175804288461,0.00120699243709068,0.00105299408376179,0.00357144484422574,0.00118388805156774,0.00537684672205015,0.00537005741636098,-0.03733375241408065,-0.00532092545792938,-0.00163630121330102,0.02253010810355618,-1.9046465259065963,-0.32490457361958885,-1.301030077074539,0.04339376538429922,1.1708782138553675,0.1522880716783694,1.1647034586292415,-0.2520698555417002,0.2558860283273552,-1.5959131753822855,0.11785584681390188
sample131,-1.3184558343688246,-0.882234999487713,-0.13578784973658148,-0.9810135123616288,-0.941487258571615,-0.02517122943679281,-1.3352443608948277,0.6602254629646945,-0.9356971275971382,2.085001670204131,-0.9382251026025632,-1.7068015236534095,-1.708111510515512,-1.70683957342308,-1.7127632255707756,-1.7038310414427895,-1.7086843428477008,-1.704332892177552,-1.942832282968189,-1.7094835304105802,-1.702329030248216,-1.74159201772512,-0.9280064083538374,-1.0447426243129767,-1.6062975622519136,-0.4137719637641237,1.7981474144381555,-1.2677738640535463,-1.489266096805477,-0.15771427113731482,-0.7507204423075503,0.9696603478335536,0.2774068997135151
sample132,2.2566891789440526,0.38952582212151055,-0.5617043540227173,1.301448200554246,0.8535112295825098,1.1090641162427872,-1.354743546991205e-6,1.113274531492024,-1.316189080712692,0.6552502051558816,1.006024311947218,-0.09441678818267878,-0.09920208848925773,-0.0965971131700748,-0.09764134469981334,-0.09935333091844636,-0.09974851701444876,-0.10035794388388376,-0.3103658057498809,-0.0902728344252792,-0.11503489568179422,-0.14383878917137813,0.6889076015542765,-1.7210646162821737,0.4334295772198784,0.6937910075423146,2.027921691586833,-1.0727796313813267,-1.074657255961936,0.05358427420991898,-1.2611385199860816,-0.180885127173278,-0.8068622683189672
sample133,-0.2327329504352172,-0.521652236640796,-0.00951999653883123,0.5619214176200505,0.5168550606283657,-1.669948293221046,-1.1987551445698492,-0.8892585376461041,-0.09325054584258276,1.3400067959720194,0.31568318690781444,0.2649156668886446,0.2680262832658512,0.26788085982059157,0.26514314823251506,0.267378693093289,0.2762472507983829,0.2711744158074137,0.4031509891014751,0.249105795997432,0.2824032991616382,0.21068262742983085,-1.4467479542367487,-1.322143931090503,1.1006259935736882,-1.4281642898534308,1.579950459404673,0.8867086325267526,-0.8690580858416262,1.2137738442336872,-0.9474740901228526,-0.6153384445893513,-1.1056292196272528
sample134,0.84492329159918,0.6102949018946635,0.18834451667580196,1.609233584679589,0.8373846748415341,1.6441049021488885,-1.1106834691929173,0.4518672256231997,0.4043874116801231,-1.388485112163644,-1.2648495119556986,-1.339758756803698,-1.3283483315137306,-1.324388124568374,-1.3231245700965173,-1.3207031826955824,-1.3214482354427468,-1.3204771662553885,-1.493388916324925,-1.3319280691853408,-1.302158947829955,-1.3714307303089697,-0.9318597843088268,-0.8360272782936505,-0.26194398140317493,0.6931823129887282,0.09533341141371968,-0.4067616778249028,-0.5017489255775162,-0.8222824627620869,0.4390227435915765,-0.7141227683656592,-1.1703791425350452
sample135,1.0212729742982531,-1.462644107664662,-0.5601325231833076,-2.2495578221768353,-0.14578984335852105,0.9881062496558588,-0.4936630655868229,-0.11690959312192264,0.5364612433462532,-0.29150354006172485,-1.2334550961001003,-0.9472222384205924,-0.9534371786329324,-0.9520801077452224,-0.9521462719216464,-0.9512340529285288,-0.9396153083400098,-0.9592692895697312,-0.9453354046996474,-0.9512389595799928,-0.9355531293541672,-0.899012018245415,-1.1468096514530175,0.20051443854340836,-0.0077329384504828,-0.07328304111522493,-0.8099472717035376,-0.6066708320077734,0.931188686445846,1.0671340926145187,0.9248905643873202,-0.314743843217216,0.748649792009863
sample136,-0.20645064832690177,0.45291559088645994,-0.0933878876004161,-1.6088753889604448,-0.6771331241470351,0.5346279514850839,-0.14127239016550103,-0.3149365426881056,1.3011439091615111,-0.23758649178166663,1.8680650348260552,-1.1691566833839069,-1.1765127434209153,-1.1730048768193997,-1.1705217054700323,-1.1715946813055589,-1.1727977165435517,-1.163183344467627,-1.6992104087593394,-1.179746044236297,-1.1922114742518946,-1.2552129998231365,-0.7067071202450509,-0.18860326048724607,0.7170291838735298,-0.01773284432663028,-0.3677869798536277,1.2447831758114642,-0.5223014807223135,-0.421730415207151,1.307125012711312,-0.887299879660278,-0.5905525425137309
